sentence	label	gender
埃呃天天涨伐要紧呃，伊迭呃涨高价位涨两天要停一停，埃呃物事低价位没拧注意伊	0	male
呃证券所正规埃呃政府都伐来注意，对侬一觉困醒，伊就去两翻翻好了	0	male
哦，原来搿能啊	0	female
搿搿种物事倒也蛮吓拧呃嘛	0	female
搿股票搿能伐会做呃拧喃现在讲起来也是种负担	0	female
因为撒道理啊	0	female
搿呃高价位么，侬已经买了假使跌下去，伐懂呃拧到辰光跌特了，一直让伊去让伊去跌跌	0	female
实质跌呃闲话，譬如讲哦高价位买进了，假使吾让伊一跌跌了拦腰了	0	female
葛末伊下趟搿能会的搿种撒呃，听说好像是讲好像下趟是会的撒呃	0	female
呃分配股票拨那呃好像	0	female
还是哪能，吾吾也搞伐懂呀	0	female
迭呃迭呃伐搭介，迭呃是高配送股伐搭介呃	0	male
配送股高迭呃侬只股票涨高涨低伐搭介呃	0	male
配送股伊是公司集团	0	male
吸引那股民进来，吾配送了	0	male
前头放出一股风，吾要配送，再讲吾经济吾要迭公司要扩展	0	male
需要笔资金	0	male
吾现在就是搿只股票涨了高了，有的三三种原因，一呃	0	male
公司要要扩建	0	male
吾要需要笔钞票	0	male
吾就是送配股	0	male
招募那进来	0	male
吾现在打呃比方有的一千股	0	male
辣辣市场高头	0	male
吾送配股送到一千五百股，辣辣吾迭呃账面高头，吾公司帐面高头，吾就扩大了有的一千五百呃股民	0	male
哦，葛末就是意思当中吾假使配送股呃闲话，其实吾账面高头哦有的撒呃	0	female
呃，一千股，现在再加上伊拉譬如配送了一千股一千五百股，葛末吾等于两千五百股	0	female
但是价钿高头呢是一样呃	0	female
也是搿呃价钿咯	0	female
伐会的跌下来点呃咯。	0	female
喏譬如讲哦，吾是廿块洋钿买进呃，对伐伊拉送呃是呃一千五百股也是属于廿块洋钿一股呃咯	0	female
伊伐属于呃	0	male
伊是廿块洋钿一股送配拨侬，侬搿只股呃价值只有十块	0	male
已经拨侬来已经一半弄特了	0	male
侬现在只股数量大了	0	male
侬呃总呃金额	0	male
涨没没涨多少	0	male
哦，吾原来晓得了，哦伊是搿能桩事体，搿是吾现在也看到股票	0	female
侬现在，侬现在是比方讲现在目前情况只股票是廿块[+]	0	male
连带送配股拨侬子以后侬实际呃迭价值是十八块	0	male
十八块一股，侬现在量增加了，拿侬总呃来收入里向侬还是赚呃，侬是赢呃	0	male
葛末吾现在就讲搿股票里向譬如讲十八块，呃，吾廿块呃，伊送来送拨吾了	0	female
就讲变成十八块了就搿意思，好弄特两块对伐	0	female
搿吾长期假使摆辣海呃闲话呢[+]	0	female
长期伊伐是，伊伐是天天送呃，伊一年送一趟，甚至于两年送一趟	0	male
送配股迭呃物事又伐是年年辣送呃，公司好呃年年送，有呃甚至于一年送两趟也有	0	male
哦，少来西呃但是搿种公司对伐，葛末葛末吾倒要问唻	0	female
如果讲呃	0	female
就是讲关键就是讲撒，侬要伐要用搿笔钞票	0	female
搿侬一直丢辣海来塞[+]	0	female
现在做股票么是搿能，侬伐好有急用开销呃	0	male
侬现在多余呃钞票，譬如存银行呃三年五年呃，侬可以拿出来孛相，侬拿迭呃股票里呃钞票当是	0	male
生活生活埃呃，生活费用伐来塞呃	0	male
原来是还有搿种讲究了，呃搿吾是也伐是老懂呃，对吾讲起来也是种压力	0	female
因为伐会做呃拧就生怕慢叫输，输特了侬讲讲看，搿呃哪能噶埃呃啦	0	female
侬伐要讲三五万进去唻，三五万进去伐要到辰光拦腰一刀，侬伐是完结了，搿侬补也没办法补诶，对伐	0	female
搿倒也是只麻烦事体啊搿呃	0	female
搿也伐大敢做，搿能真呃也吓呃	0	female
现在投资么也伐敢，投资外头外加，现在搿种物事讲譬如讲啊，投资辣侪蛮吓拧呃	0	female
现在交关物事伐敢投资，房产么投资拨侬讲起来蛮好呃，但是钞票高头是实在达伐到要求	0	female
搿是呵搿是阿拉	0	female
工资小呃拧啊，呃，搿是一呃一大呵呵，慢支啊搿是啊，买房子是买伐起呃	0	female
迭呃就是[+]	0	male
社会弊病就是迭呃弊病	0	male
孛相搿只物事，任何一样物事政府就来一只口号辣前头嘛	0	male
入市埃呃需谨慎，就是搿搿能噶	0	male
就是孛相心态	0	male
心态好呃，侬肯定赢钞票，中国拧呃股市侬大胆放心进去，伐会的变废纸	0	male
伐像国外，国外就是一一夜天，侬就变得一无所有，一张废纸	0	male
中国拧侬放心，迭呃侪共产党领导呃，伐会有呃	0	male
就是输辰光	0	male
伊拨侬要弄[+]	0	male
吧盖头一盖，捂呃三年五年没一定呃	0	male
伊拨侬跌到拦腰一刀，拦腰一刀跌下来了子以后，侬让让伊去，侬伐要当桩事体	0	male
葛末就是意思当中，譬如拦腰一刀了，吾就是一直丢辣海，伐要去动伊	0	female
就讲三年五年，吾哪怕摆摆呃十年，也就像要伊回来么也只只有搿能咯	0	female
否则侬就是输又输钞票唻拿出来对伐，葛末吾就，只好让伊去咯，三年五年，譬如讲吾每年	0	female
就算伊一年一趟	0	female
对伐，一年一趟好唻，葛末至少讲起来能够减特点减特点	0	female
再补眼[+]	0	male
没呃，侬迭概念又错特了	0	male
伐是每年撒呃埃呃呃，一趟两趟呃	0	male
送配股挨伐着着侬，伐是每只股票有的送配股哦	0	male
那搞错，搞清爽哦	0	male
哦，原来是搿能啊	0	female
还伐是每只股票呃咯	0	female
就是讲要搿家公司好呃大概	0	female
有的业绩	0	female
有的业绩了好，再有的再好送，啊是搿呃意思对伐，搿吾晓得了	0	female
搿搿呃倒吾也要小心	0	female
呃，伐好随便去搿能投了，心里总归也有点压力呃，因为毕竟伐老巨	0	female
搿呃股票物事吾也没碰些过	0	female
所以也有点瞎牢牢呃	0	female
心理一种压力呃	0	female
侬要炒股	0	male
要做好迭呃思想准备工作，要懂搿搭一套流程	0	male
一只股票进去出来	0	male
要手续费	0	male
拿日常讲起来是要车马费	0	male
来来回回那侪要加税呃	0	male
侪要加税收呃	0	male
哦要加税收呃[+]	0	male
伐是一只股票一角，卖拨侬就是一角	0	male
卖拨侬就是搿一角呃买进卖出呃税收	0	male
哦，吾晓得了	0	female
呃，原来还要加税收要来回	0	female
呃，搿讲起来阿拉也伐是老懂呃，葛末伐同呃股票看样子有伐同呃，呃	0	female
高低譬如讲吾买廿块，或者买五块头呃，葛末伊搿迭呃来回车马费钿侪伐同呃咯	0	female
侪伊有的百分之多少呃呀	0	male
并伐是一呃埃呃	0	male
基本大同小异呃伐，大概侪是	0	male
好像是千分之零点三伐，伐晓得哪能	0	male
基本上是大同小异呃，都差了有意识呃，应该讲是伐同呃，可以搿能噶讲肯定是伐同呃	0	male
至于里向呃比例多少	0	male
伐是老相差老大呃	0	male
还有一点，迭呃是车马钿	0	male
还有就是要看得懂年报	0	male
半年报	0	male
年报半年报	0	male
对伐，还有呃就是公司抽头	0	male
搿呃物事吾侪伐懂诶	0	female
搿呃哪能，搿呃侬讲撒呃年报咯，或者抽头咯，吾还没学过唻，因为还没做过股票嘛	0	female
所以也伐是老懂呃，搿物事	0	female
呃伐懂呃物事吾现在凭良心讲，心里向有点	0	female
真呃伐想去做了，现在看来吾也好像没物事好做呃	0	female
撒物事也伐想，埃呃伐好去做	0	female
因为侪伐是老懂呃，侬讲对伐	0	female
现在也就搿能了，伐做么就伐做了，侪伐做了	0	female
北京爱数智慧语音采集	0	female
北京爱数智慧语音采集	0	female
今朝阿拉来聊聊，聊一聊	0	female
衣食住行	0	female
衣食住行呢阿拉先来讲讲饭店好伐	0	female
哦，饭店呢现现在范围老广呃	0	female
饭店呢有的星级宾馆	0	female
哦星级宾馆有的五星级四星级三星级	0	female
另外呢，还有得大饭店小饭店还有得农家乐	0	female
还有得马路摊马路摊摊马路小摊贩呃	0	female
葛末范围是老广呃	0	female
哎搿趟哦，侬伐要讲哦。	0	female
就是讲今年子搿呃疫情哦	0	female
对搿呃，饭店啊，就是搿呃生意啊，影响是老大老大哦	0	female
目前就是讲已经有点恢复到前头呃状态了。	0	female
葛末最近腔侬去吃点啥物事喃	0	female
哦，吾到饭店里向去吃呢	0	female
就就要看呃搿只饭店呢，进去	0	female
哦是伐是有得拧流量	0	female
假使讲没拧流量呢，想吃	0	female
吾也伐到搿般饭店里向去吃，因为为撒呃理菜肯定伐是伐新鲜呃	0	female
如果讲搿只饭店拧流量	0	female
哦老多呃，对伐卖座率老高呃	0	female
葛末伊进去呃菜肯定当天会得会得消消化特呃	0	female
如果讲没卖座率呃伊进去呃菜肯定要摆了第二天	0	female
再再烧拨客户吃葛末，吾伐会得进去呃	0	female
一般呢到饭店里去吃呢，吾基本上就就看搿饭店里有撒呃特色	0	female
哦，葛末到，特色饭店去吃呢，比较多	0	female
吾，对伐啦	0	female
几呃，朋友对伐，现在跟吾讲，唉到蛮好呃	0	female
现在对伐啦，因为拧伐出去嘛，就是因为今年子呃特殊情况吗	0	female
拧伐出去对伐，就网络高头对伐啦，有得交交关关渠道，就是讲侬好蹲辣屋里选择	0	female
选择好侬好看得到伊搿排排名啊，伊搿呃就是讲	0	female
点播呃量啊，然后对伐就是拨伊定下来定下来了以后对伐	0	female
就是，去搿能噶样子对伐好像性价比对伐啦，也老高呃	0	female
然后喃，也好看一看就是讲拣自家欢喜呃	0	female
没去吃过呃去尝尝新就搿能噶样子	0	female
试下来对伐啦倒蛮好	0	female
哎，搿能噶样子对伐啦，而且对伐现在对伐，就是讲伊对伐啦好像是	0	female
老好呃一种撒啊，就是讲网哴向搿种，就是搿性价比哦，吾就觉着老好呃	0	female
哎，现在蹲勒屋里相搿能噶样子的对伐，吾觉着搿呃高头对伐啦，也是老要紧呃一桩事体	0	female
又要排名好又要有拧气又要性价比好。唉，搿呃对伐啦，今年子吾觉着搿庄事体对伐	0	female
倒是吾觉着又是一条新呃方法，倒是蛮好呃	0	female
是呃，做饭店实际上蛮难呃	0	female
嗯，有句闲话就哪能讲伐，饭店	0	female
天天	0	female
有拧开天天有拧关	0	female
侬开了好呃饭店呢，拧有得拧气，搿饭店呢，就开得下去	0	female
侬开了伐好呃饭店哦没拧气，搿饭店呢开一呃号头两呃号头呢就要关特	0	female
葛末就是讲搿对经营者来讲呢，是老有得讲究呃	0	female
葛末饭店呢一般拧家选择呢，假使，嗯，根据自家个拧呃需求来选择饭店	0	female
比方讲今朝屋里相有点撒呃大事体了，哦葛末，嗯，小拧婚宴啊	0	female
或者或者过生日啊要请亲眷旁友啊，葛末就会得呢选好点噶呃饭店	0	female
或者选星级宾馆呃饭店，对伐	0	female
假使讲是一般性呃，假使朋友聚会	0	female
葛末也会得选择，葛末也就伐应伐伐一定呢会得选星级宾馆	0	female
葛末就选一般性呃	0	female
嗯，大众化呃，性价比比较高呃饭店。葛末最近嗯，搿呃	0	female
嗯，朋友或者同事聚会。现在喃，就是讲淮海路有班光明邨饭店	0	female
对对搿呃喃就是嗯，需求量喃是比较高呃	0	female
葛末到光明邨饭店去吃饭，假使讲进去哦，基本上侪是一桌桌着侪是	0	female
嗯，同学聚会或者同事聚会，哪噶侪要预定哎。葛末搿呢就是	0	female
嗯根据伐同呃需求来选择饭店	0	female
哎哟，讲到光明邨光明邨是生意一直老好哎，上海拧侪老欢喜呃	0	female
是呃，伊味道又好又有得知名度	0	female
所以一直是一直是老好，老受拧欢迎呃	0	female
光明邨吾也蛮欢喜去吃呃	0	female
是呃呀，埃面界交通又便当对伐	0	female
葛末上海拧是蛮欢喜去吃呃。	0	female
葛末另外喃就是讲	0	female
交关喃，就是讲农家乐。	0	female
比方讲有点，嗯郊区呃地方一样呃奉贤啊，青浦啊	0	female
伊拉埃面界喃有场地，地方是老大呃。葛末经营者喃伊就想出一个办法	0	female
既然有场地地方大，就要想办法拿伊生意做好	0	female
葛末伐然假使讲搿场地就空关勒海，葛末吃呃拧老少。呃	0	female
葛末对做生意就就老有得影响呃，会得影响企业呃利润对伐	0	female
葛末伊拉现在想出来撒呃办法喃，就是讲嗯就想出来一日游	0	female
如果讲那假使讲，要到伊拉搿班饭店里去吃哦，伊就会得对伐到地铁站派车子	0	female
来接那接到伊拉饭店里相去，去了以后呢，就拨侬吃一日天	0	female
中哴向吃，夜里向吃	0	female
葛末当中喃，就里向喃有得娱乐活动，比方讲有得卡拉ok啊	0	female
有的嗯棋牌室啊	0	female
葛末搿能噶喃，那就是讲对同学聚会同事聚会，大家侪选择搿种地方蛮多呃	0	female
像搿种类型呃饭店喃，辣勒聚会当中，吾也参加过好几趟	0	female
到了夜里相喃那饭吃好子以后，就会得派车子送到那地铁站，然后喃那再回上海	0	female
葛末伊拉喃搿种生意也做勒蛮活呃应该讲	0	female
哎今年子侪要伐断呃来，来改变自家呃搿种经营策略哦	0	female
阿拉老早子吾搿呃叫撒呃，觉着喏侬讲上海附近啊	0	female
就是搿呃叫撒啊崇明搿搭，农家乐也老好呃，崇明是一直做老好，但是	0	female
最近吾倒是，崇明没去	0	female
但是老早子去么，侪是自家就等于蹲勒埃面搭要去住。因为埃面搭当地呃菜咯撒物事侪蛮好吃呃	0	female
然后，但是	0	female
伊车子老撒侪是自家等于是去，诶，也是蹲勒埃面头农家乐	0	female
先住一夜天啊或者附近，呃宾馆去住一夜天啊。	0	female
大家一道交交心啊，哎，唱唱歌啊，打打牌啊，登勒一道	0	female
对伐就搿能噶样子过一夜天，倒是蛮好呃吃吃伊拉呃当地呃农副产品	0	female
再，乃末再买点回来，再带到自家，生生存呃当中来等于也是蛮好呃一桩事体	0	female
现在哦，就是讲，嗯，就江浙地区喃	0	female
伊做星级宾馆，伊也会得老会得拉生意呃	0	female
到了逢年过节呃辰光，葛末生意比较清淡	0	female
因为原来喃，就是伐是逢年过节呃辰光喃嗯，有拧假使讲因公出差会得蹲伊拉房间对伐	0	female
葛末到逢年过节春节呃辰光，没撒因公出差嘞，葛末搿房间伐是就空辣海了吗	0	female
葛末空辣海么就就没收益嘞，伊拉就会得想出了搿办法	0	female
伊拉就拿，哦，价钿呢，按照原来价钿打折头，就吸引客户	0	female
葛末阿拉喃屋里相喃，经常是搿能噶样子呃	0	female
到了春节呃辰光喃，就网哴相看	0	female
比方讲，今年杭州有几个地方，哦，星级宾馆价钿打折头打了是蛮到位呃	0	female
葛末阿拉就会得去订几间房间。订几间房间喃，屋里相亲亲眷眷喃就一道去，一道去，去蹲呃两天三天	0	female
葛末就是讲嗯，省得呢，就是讲上海今朝吾交侬拜年，明朝吾跟侬拜年	0	female
大家就蹲勒埃面葛末，就大家就聚辣一道对伐，日里向喃，就还好出去孛相相	0	female
葛末搿能噶喃，那就是讲大家侪蛮实惠，伊拉喃也得到利益，阿拉吗也得到实惠	0	female
葛末搿呃办法呢，吾觉着也是经营者想出来一个好呃办法	0	female
搿是蛮好哦哪能方便，哪能噶来	0	female
等于是，经营者吗，伊还是等于是拿空档期哪能嘎利用起来了	0	female
真呃去呃，客户喃，也就老方便呃，屋里向聚勒一道，就等于自家屋里相伐要去弄了老复杂呃事体了	0	female
老开开心心呃，就放彻底放松，彻底享受生活	0	female
彻底蹲辣埃面搭，就就是该哪能孛相，就哪能孛相该哪能吃就哪能吃哪能来就哪能来搿是真呃是老好一庄事体	0	female
轻松呀，现在拧就活了轻松点，伐要活了忒吃力	0	female
哦本身就拧到了搿能噶岁数，已经觉着哦蛮蛮蛮蛮吃力呃	0	female
就是讲要想办法要轻松。葛末轻松呃，对自家来讲是是也是一种享受对伐	0	female
吾觉着蛮好呃	0	female
葛末饭店喃，吾觉着喃，嗯，好呃饭店哦就是讲	0	female
嗯生意就老早就开始做起来	0	female
做撒呃生意老早就开始做起来喃，就年夜饭伊拉年夜饭喃，好呃饭店老早就开始定了啦	0	female
假使讲今年伐准备出去呃，葛末就就老早，就开始要去订年夜饭了	0	female
订年夜饭喃，一般伊来了中秋节前后就开始要订了啦，订了以后	0	female
葛末假使讲侬摆勒后头订呢，还要排队哦，订呃辰光还要排队哦，排队有侬定啊里几桌	0	female
啊里几间包房葛末就拔伊订下来，侬假使讲去了晚呃闲话呢，年夜饭就订伐着了。	0	female
葛末现在一般年夜饭喃，一般性侪来外头吃呃	0	female
吃好子省力呀，吃好子回来就就就没啥事体了啊是啊	0	female
是呃是呃好呃饭店年夜饭真呃是老难订呃，只要是侬假使讲没及时去订	0	female
到辰光侬要想订呃辰光，哎呦自家心仪呃饭店就好了，机会侪没了	0	female
然后只好降低标准，到搿呃叫撒呃，还没订特呃饭店去，所以侪撒呃事体侪要现在要计划	0	female
吃饭也要计划，撒呃也要计划侪要有计划，计划好然后就等于是能够做到自家	0	female
就是讲是最想要呃最能够达到呃，目的就是搿能噶	0	female
饭店经营者喃蛮难做哎，伊要管卫生，又要管安全，管消防	0	female
假使搿卫生工作做勒伐好，葛末就就要受到呃客户呃投诉	0	female
阿拉上趟就有嗯，有只饭店里就包了两桌吗，两桌就是同学聚会	0	female
结果旁边头呃同学一桌里相头哦吃到一个蟑螂，一只菜里向吃到一只蟑螂	0	female
有可能喃搿头搿班饭店因该讲平常还是伐错呃	0	female
葛末有可能喃，就是讲哦来勒汏菜过程当中，或者来勒烹调过程当中，一只蟑螂爬进去了没注意	0	female
葛末就烧菜呢，就烧进去了	0	female
葛末碰到搿种情况呢阿拉旁边头一桌呃朋友喃，就叫伊拉经理来了，哦经理看到搿呃情况哦，马上就打招呼	0	female
哦，伊讲阿拉要对员工喃，进行举一反三呃进行教育。葛末同时呢，伊拿	0	female
搿一只菜呢就全部免特，伐是一桌哦，搿只菜免特，葛末另外再加一只菜拔伊拉	0	female
哦另外再加一只菜拔伊拉	0	female
葛末嗯，搿能噶喃，就是讲嗯，搿呃问题喃也处理了蛮好。啊是啊，处理了蛮好	0	female
葛末，经理喃重视，葛末实际上，嗯，搿桩事体喃处理了好了以后喃，也伐影响后头做生意	0	female
葛末后头喃，吾听阿拉朋友讲，伊讲伊拉后头喃情愿也经常到搿班饭店去吃，因为为撒道理去吃了以后喃	0	female
嗯，碰到问题喃，经理会得妥善处理好，而且呢，伊去吃了以后哦，经理看到伊拉来了哦跟伊拉打招呼	0	female
再再讲到上趟一只蟑螂呃事体，表示呢，表示呢就是就嗯欠伊。啊是啊	0	female
葛末搿般饭店喃，现在生意还是做了老火红呃	0	female
所以讲有呃辰光坏事变好事	0	female
危机公关也老要紧呃，所以管理者哪能噶拿某一桩伐好呃事体哪能噶拨伊	0	female
转危为安哦，搿呃就是讲好像是，也是一门管理呃一门技术呀	0	female
所以就是讲	0	female
好呃知名度啊，好呃饭店啊，伊要从每呃，每一滴每一点	0	female
哦伐仅仅是要菜式要做了好，然后侬等于搿呃卫生啊，各方面啊侪要方方面面侪要做了好	0	female
而且侬就记性要好，侬就讲，哦，吾后头再去，经理，还能够拿搿桩事体	0	female
讲出来，就好像老重视呃，就说明伊拉就是讲搿桩事体	0	female
确确实实是引起了高度呃重视了	0	female
伐会得就是讲搿是偶然性，也伐是必然性经常性会得，如果经常性会得出出现呃句闲话	0	female
就伐可能老百姓就伐会得去嘞，伊管理乱乱哄哄呃，拧家就伐会得去了。	0	female
所以就是讲有辰光哦，有辰光哪能噶变坏事为好事，搿真呃是管理者呃一门学问哦。	0	female
是呃，饭店实际上成本老要紧呃	0	female
侬假使讲劳动力投勒多呃，啊是啊嗯，服务高头就是到位呃	0	female
葛末就成本也就高	0	female
吾有一趟子，请了一呃重要呃客户喃，到只星级宾馆去吃	0	female
伊去吃饭哦上去呃辰光	0	female
就每一桌哦，每一桌每一只菜上去呃辰光哦伊侪是分食制呃	0	female
哦，伊搿只菜上去了让那当中看一看，看一看子以后喃，就是	0	female
哦，就每个拧就分，分好子以后喃让那就餐，让那就餐	0	female
吃好子以后喃第二只菜上来了，伊还是分食制	0	female
每一桌分，每一搿拧一盆盆分，分到位，啊是啊	0	female
葛末直到每一只菜吃光哦，吃光，为止侪是搿能噶服务呃	0	female
当然呢，大家侪吃了也侪老满意呃老放心呃，葛末也老省力呃，侬伐要撒呃，嗯	0	female
转盘去转啊，去搛菜啊，侬就坐辣海好唻，伊会得端了侬边哴向，侬只要吃特就可以了，啊是啊	0	female
葛末当然咯，价钿也也贵呃	0	female
搿就是服务呃，星级服务呃搿呃，标准上去了呀。	0	female
葛末只要是现在实际每呃拧侪消费得起呃，只要是就侬服务到位	0	female
也愿意接受，侬该收呃费用侬收，吾只要消费辣勒适宜，消费辣勒吾舒心	0	female
吾侪老愿意呃，所以现在就是讲，哪能噶就是讲经营勒恰到好处	0	female
哪能噶是符合呃，客拧呃心理	0	female
哦搿呃是搿是一门老好呃一门学问	0	female
现在就是讲随着人民生活水平呃提高，所以大家侪愿意花钞票，只要花了开心	0	female
只要花了值得，侪愿意花呃，因为现在呃生活水平真呃是哦，跟老早子伐好比呃	0	female
因为所以就是讲，哎，有有朋友来啊又哪能啊，反正	0	female
自家包括自家屋里相呃亲亲眷眷啊，包括自家屋里相呃兄弟姐妹啊。	0	female
现在伐高兴自家弄唻，老早侪欢喜自家烧啊买汰烧啊，现在侪要享受了呀就是讲呃，撒地方吃了好就来问唻，哎	0	female
搿呃撒地方好，撒地方好，葛末随后就到，会得到撒地方去	0	female
所以有种经营勒好呃饭店哦，侬看伊呃客座率老是老高呃	0	female
就是讲侬真呃热门呃黄金呃，辰光侬要去定，总归永永远是订伐到呃	0	female
所以搿也是一种就是讲，有辰光阿拉也要交流交流哦，侬慢点吃了撒呃好呃饭店	0	female
呃，吾吾晓得撒地方好呃饭店，阿拉也要交流交流，葛末就还是要到好呃地方去	0	female
就是讲是愿意付钞票，愿意值得花钞票，葛末就大家就讲	0	female
只要是生活愉快生活要高质量	0	female
现在是所有呃拧侪是愿意，就是讲花该花呃钞票大家侪愿意呃，就是讲	0	female
对啊是搿能噶样子，要想到吃就吃，伐要节约，要对得起自家	0	female
今朝吾假使讲经过搿地方一看到就是讲来炒糖炒栗子，哎呦吾老想吃呃	0	female
侬老想吃侬就伐要节约，搿说明喃侬拧体高头，需要搿种营养素，搿呃辰光侬吃下去喃，最容易吸收	0	female
侬就就就快点去，哦，快点去消费，快点去搿呃快点去买，买勒吃，对伐	0	female
搿能噶喃，就对得起自家	0	female
吾觉着搿吃喃，是老要紧呃，吃喃，吃勒好了以后，有的有的一定呃营养了	0	female
葛末对身体喃，就也会的好啊是啊	0	female
葛末另外呢，吾觉着嗯，除特吃之外，阿拉穿也老要紧哎，特别是	0	female
哦阿拉上了岁数呃搿点搿点老同志哦，侬假使讲穿勒忒坍般呃	0	female
觉着提提踏踏，拧家就觉着侬搿拧老提踏呃，侬一定要穿勒清清爽爽	0	female
上下搭配要好，搿是老要紧呃，拨，拨拨人家看看到呢是埃种	0	female
嗯，老老老适宜呃，搿能噶一呃感觉	0	female
哎，搿是呃呀	0	female
搿呃就是讲侬穿勒适宜，侬对自家侬自家自信心也来了侬感觉也老好了。	0	female
侬是对自家一种尊重，对拧家也是种尊重	0	female
哎，侬刚刚讲到糖炒栗子对伐啦，吾也老欢喜吃糖炒栗子哎，吾对伐啦经常会得去买糖炒栗子	0	female
乃么喃今年子喃吾就觉着吃了一只冰呃麻栗，麻栗子，冰呃栗子	0	female
伊对伐啦伊是没壳呃，拿肉就剥出来以后对伐啦冰辣速冻哦	0	female
哎哟，吾买了吃吾就觉着老好吃呃，乃吾现在对伐啦，经常性会得买	0	female
然后对伐啦吾也会的总结经验	0	female
吾摆辣屋里对伐，吾速冻，冻好子拿出来吃对伐啦，有辰光像吃冰砖一样呃	0	female
哎呱啦呱啦咬对伐啦，也是老好吃呃，如果对伐啦，吾摆辣零度里向哦，软忒了对伐，哎，吾就觉着伐好吃了。	0	female
吾最近一腔对伐啦，吾老欢喜买搿呃冰呃栗子吃欧，吾伐晓得侬欢喜吃伐？	0	female
吾倒是没吃过了，但是喃，就辣勒网哴向倒是一直看到呃，有趟子网哴向是	0	female
嗯，要抢购，吾想抢抢看啊，也没抢着	0	female
搿吾倒是没吃过，听侬介绍勒介好哦，接下来应该也要去尝试尝试	0	female
哎，真呃是好吃呀，吾上趟子对伐，因为现在对伐啦，年纪轻呃小朋友，伊拉侪欢喜吃新鲜呃物事呃	0	female
然后屋里相小朋友，伊就讲，哎，搿冰呃荔枝好吃。葛末，吾就哎吾也好像也蛮有劲呃，一买就买了蛮多呃啦	0	female
哎买好子回来吃了对伐啦，哎是好吃，所以对伐啦吾现在觉着伊现在侪讲哎，吃栗子对伐啦，老好哎	0	female
就是讲对补，就是讲对肾脏啊，撒物事侪有得，伐去管伊哦，只要自家欢喜吃	0	female
如果伊正好有点功效搿是最最好唻，搿皆大欢喜，所以现在对伐啦，侬讲吃物事哦	0	female
阿拉现在就吃了要少而精，少而精喃，搿么吾搿两天对伐啦，也辣勒听	0	female
伊讲侬一天要吃十只就是讲网球搿能噶大呃物事	0	female
葛末十只哪能噶去分呢？上趟子有呃专家讲呃蛮好呃	0	female
伊就讲侬肉还是要少吃，肉只好吃搿能噶一只网球搿能噶大	0	female
蔬菜水果要吃四五只网球，所以吾现在对伐辣水果吃勒蛮多呃	0	female
伐晓得侬对搿呃水果咯撒有撒讲究伐？	0	female
哦水果总归要吃当天呃水果	0	female
嗯，葛末就是讲，嗯，搿呃喃能就每天要吃水果，乃界喃就是讲顶好吃两只	0	female
两种到三种呃品种，伐要单单吃一种品种	0	female
葛末水果吃了以后呢，是应该讲是伐错呃，里相头维生素C也多，对伐对心血管	0	female
对对搿呃嗯，营营养吸收来讲是蛮好呃	0	female
葛末另外呢，就是讲吃呃方面喃，侬要荤素要搭配好	0	female
嗯，早哴向喃要吃勒好，中哴向喃要吃勒饱，夜里相要吃勒少	0	female
葛末宁可夜里相宁可吃七分饱啊，伐要吃勒就就老多呃啊是啊葛末搿能噶喃，对消化也伐良	0	female
葛末要合理搭配，合理搭配好喃，葛末就就营养呢，就也会得吸收得好	0	female
哎，最近后头叫撒啊一呃朋友对伐啦，就是讲	0	female
骨质疏松就是讲骨折，哦呦，吾也觉着老紧张呃	0	female
哎哟，随着年纪一眼眼往上头上去呃一句闲话啊，就是讲有可能搿呃就撒骨质疏松咯撒	0	female
葛末哪能噶喃，就吃钙片伊拉讲吃钙片伐对，吃钙片吸收伐一定好	0	female
然后呢，晒太阳，搿么晒太阳，一直晒太阳么也伐来塞就讲要吃牛奶，要吃一斤牛奶	0	female
哎，想想一斤牛奶多伐后头再想想也伐多呀	0	female
现在对伐啦吾现在对伐啦，就是讲一天对伐啦，一杯牛奶随便哪能也要保证呃	0	female
然后一杯酸奶，搿能噶样子对伐啦，就奶制品就等于一斤轻轻松松就吃下去了。	0	female
所以对伐啦，今朝早哴向到超市去，吾也是呃，哎，前两天冰箱里相酸奶多得来	0	female
乃搿两天吃了差大伐多了欧，难道是吾又开始要要要去买了	0	female
牛奶酸奶搿是千万伐好少，水果千万伐好少，蔬菜千万伐好少	0	female
有辰光所以，就是讲拧有辰光吃勒少就是讲质量要保证	0	female
伐伐伐管伊到底是讲了对但还是讲了错，反正去吃了，觉着拧只要是	0	female
没撒呃，伐适宜就可以，就搿能噶样子	0	female
是呃，就讲阿拉搿代拧喃，现在是比较讲究呃	0	female
伐像阿拉上一代拧，伊拉就是，哦，早哴头么就泡饭吃吃	0	female
哎，咸菜毛豆子过过或者喃是腐乳过过葛末搿能噶喃，就营养肯定伐来塞呃	0	female
像阿拉现在早哴头呢，总归是牛奶，蛋	0	female
哦，葛末搿搿搿两点呢，肯定就伐会得伐会得少呃	0	female
葛末另外呢，在加点干点，葛末基本上搿能噶吃	0	female
葛末有辰光喃每天还会得调调，早哴向早哴向喃弄点五谷杂粮，啊是啊，烧点粥	0	female
对伐再再弄对烧点粥呢，但是一只蛋，尽然还是保证呃，牛奶还是保证呃	0	female
葛末嗯，伐会得喃吃吃吃吃撒呃，嗯老简单呃嗯，就就打发打发吃吃饱就可以了。	0	female
